timestamp,omega_x,omega_y,omega_z,alpha_x,alpha_y,alpha_z
607739681516236,-0.092912,0.0512052,-0.103013,0.105348,8.77262,4.42701
607739685518936,-0.0898577,0.0548704,-0.108511,0.0933767,8.7822,4.39589
607739689526636,-0.0953555,0.0579247,-0.111565,0.0885882,8.7822,4.33364
607739693529336,-0.0984098,0.060979,-0.11462,0.0837996,8.79657,4.27139
607739697532036,-0.0990206,0.056703,-0.107289,0.0837996,8.79896,4.20435
607739701534736,-0.10574,0.0548704,-0.109733,0.0837996,8.81811,4.23547
607739705537436,-0.110016,0.0536486,-0.104846,0.0478855,8.81811,4.25463
607739709540136,-0.10574,0.0524269,-0.0969046,0.0430969,8.81333,4.30251
607739713545402,-0.108794,0.0542595,-0.0999589,0.00239427,8.81572,4.3911
607739717548102,-0.111238,0.0493726,-0.0969046,-0.0239427,8.78938,4.4342
607739721550768,-0.103297,0.0505943,-0.0914068,-0.0335198,8.75826,4.48208
607739725553434,-0.103297,0.0505943,-0.0932394,-0.0143656,8.72953,4.57785
607739729556134,-0.0953555,0.0463182,-0.0920177,-0.0239427,8.72953,4.62095
607739733558767,-0.0849707,0.0469291,-0.090796,-0.0335198,8.70079,4.67362
607739737561667,-0.0782512,0.0542595,-0.0804112,-0.0909824,8.66967,4.7239
607739741564333,-0.0739752,0.0622007,-0.0681939,-0.146051,8.68403,4.74785
607739745566999,-0.0629796,0.070142,-0.0620853,-0.232245,8.73192,4.75982
607739749568865,-0.0513732,0.0719746,-0.0370398,-0.272947,8.73431,4.73109
607739753571565,-0.038545,0.0731963,-0.0229899,-0.289707,8.71995,4.71433
607739757574231,-0.029382,0.0719746,-0.00527482,-0.277736,8.71516,4.71912
607739761572464,-0.020219,0.0591464,0.00572075,-0.260976,8.70319,4.70475
607739765575164,-0.00861259,0.0499834,0.022825,-0.234639,8.72953,4.66644
607739769577864,-0.00128221,0.038377,0.0332097,-0.222668,8.72474,4.64489
607739773580564,0.0103242,0.0261597,0.0466487,-0.22985,8.7391,4.69038
607739777583264,0.0139894,0.0224945,0.0643638,-0.277736,8.77981,4.70475
607739781585997,0.0280393,0.0261597,0.0692507,-0.294496,8.80854,4.67123
607739785583130,0.034148,0.0310466,0.0741377,-0.275342,8.83009,4.63292
607739789585796,0.0420892,0.0377661,0.0784137,-0.210696,8.85642,4.59701
607739793588462,0.0488087,0.0420422,0.0704725,-0.148445,8.83248,4.54673
607739797591762,0.047587,0.0438748,0.0594769,-0.0742225,8.80854,4.50842
607739801594428,0.0518631,0.0402096,0.0466487,0.0454912,8.79178,4.43899
607739805597094,0.0598043,0.0426531,0.0216032,0.0837996,8.76783,4.40786
607739809593460,0.0543065,0.0481508,0.0161055,0.131685,8.77023,4.32167
607739813596160,0.0561391,0.0414313,-0.0138269,0.174782,8.78938,4.2666
607739817598826,0.0530848,0.0194402,-0.0327638,0.162811,8.77502,4.21153
607739821601492,0.0463653,-0.00438357,-0.0394833,0.134079,8.80375,4.12773
607739825604158,0.038424,-0.0135465,-0.0486463,0.0837996,8.81093,4.06308
607739829606858,0.0317045,-0.0288182,-0.0510897,0.0215485,8.81093,4.03914
607739833606958,0.0200981,-0.0440898,-0.0510897,-0.0574626,8.81572,4.02717
607739837609591,0.00604818,-0.0440898,-0.0480354,-0.095771,8.82051,4.03435
607739841612991,0.00055039,-0.0373703,-0.0480354,-0.126897,8.85403,4.00802
607739845615724,-0.00189307,-0.00988136,-0.0345964,-0.158022,8.84206,4.03914
607739849618357,-0.00800172,0.0188293,-0.0242116,-0.169994,8.80135,4.0559
607739853621057,-0.0177756,0.0389879,-0.0150487,-0.186753,8.79896,4.10618
607739857618090,-0.0214408,0.0597573,-0.00588569,-0.181965,8.78699,4.17083
607739861620756,-0.0238842,0.0964092,-0.0022205,-0.193936,8.77741,4.21871
607739865623422,-0.0214408,0.126342,0.00938594,-0.174782,8.76783,4.20914
607739869624022,-0.029382,0.1465,0.0112185,-0.189148,8.74629,4.24744
607739873626688,-0.0257168,0.147111,0.0118294,-0.227456,8.7415,4.38152
607739877629388,-0.0238842,0.141613,0.0130511,-0.239427,8.72474,4.48448
607739881632054,-0.0208299,0.134283,0.0130511,-0.239427,8.72953,4.51081
607739885634687,-0.0171647,0.114735,0.0124403,-0.284919,8.76544,4.56588
607739889637353,-0.0134995,0.101907,0.0130511,-0.301679,8.79417,4.61377
607739893640053,-0.0128886,0.0890788,0.0179381,-0.292102,8.80135,4.61137
607739897642719,-0.00861259,0.0634225,0.027101,-0.282524,8.80375,4.57785
607739901645352,-0.0116669,0.0463182,0.0277119,-0.287313,8.82051,4.50124
607739905648085,-0.0104452,0.0371553,0.0246576,-0.201119,8.87318,4.4342
607739909650785,-0.0171647,0.0267706,0.0325988,-0.153234,8.88994,4.36716
607739913654185,-0.0189973,0.0243271,0.0313771,-0.126897,8.89952,4.29772
607739917656251,-0.025106,0.0231054,0.0289336,-0.102954,8.92586,4.25463
607739921658984,-0.0336581,0.0347118,0.0264902,-0.0502798,8.97135,4.24026
607739925661684,-0.0367124,0.0389879,0.0277119,-0.00239427,8.95938,4.21632
607739929664350,-0.042821,0.0432639,0.0161055,0.0119714,8.91389,4.24744
607739933667050,-0.0367124,0.0402096,0.0179381,0,8.88755,4.28575
607739937669716,-0.0361015,0.0365444,0.00388816,-0.0502798,8.85642,4.32885
607739941673116,-0.0379341,0.0304357,-0.00466396,-0.122108,8.81811,4.29054
607739945675816,-0.0348798,0.0176076,-0.0119943,-0.129291,8.74629,4.33603
607739949678449,-0.0324363,0.0163858,-0.0205465,-0.105348,8.68164,4.41265
607739953681115,-0.0281603,0.00355768,-0.0321529,-0.0766168,8.63375,4.44377
607739957683815,-0.00922345,0.00294681,-0.040705,-0.110137,8.60263,4.37673
607739961685781,-0.00250394,-0.00499443,-0.0394833,-0.160416,8.60981,4.36955
607739965688447,0.00299385,-0.0178226,-0.0382615,-0.227456,8.62897,4.41504
607739969691180,0.0182655,-0.0453115,-0.0254334,-0.311256,8.67446,4.46053
607739973693880,0.024985,-0.0526419,-0.0126052,-0.442941,8.69122,4.45575
607739977696580,0.0365914,-0.0556963,0.0118294,-0.462095,8.71995,4.39828
607739981699313,0.0481979,-0.0410355,0.0356531,-0.502798,8.75347,4.35758
607739985702046,0.0561391,-0.0282073,0.058866,-0.56026,8.7822,4.33364
607739989704712,0.0610261,-0.0245421,0.0735268,-0.588992,8.7822,4.348
607739993707412,0.0671347,-0.0104922,0.0961288,-0.603357,8.73431,4.34321
607739997709978,0.0769085,0.0377661,0.108346,-0.536318,8.67685,4.3504
607740001712678,0.0854607,0.0823593,0.113233,-0.399844,8.6553,4.35758
607740005715411,0.0952345,0.119011,0.115066,-0.306467,8.63854,4.38631
607740009718077,0.0970671,0.140391,0.103459,-0.304073,8.57629,4.38871
607740013720743,0.105008,0.150165,0.0949071,-0.249005,8.54517,4.31688
607740017723443,0.100121,0.156885,0.0875767,-0.222668,8.53798,4.33843
607740021726176,0.106841,0.152609,0.0765811,-0.22985,8.51404,4.33124
607740025728842,0.119058,0.148333,0.0631421,-0.165205,8.48052,4.28575
607740029731508,0.117837,0.143446,0.0478705,-0.136474,8.46855,4.25463
607740033733508,0.122113,0.126342,0.0399292,-0.102954,8.51883,4.20914
607740037736174,0.128221,0.0994635,0.0368749,-0.117319,8.60742,4.19238
607740041738840,0.12028,0.079305,0.0460379,-0.191542,8.68882,4.13012
607740045741506,0.125778,0.056703,0.0509248,-0.282524,8.77502,4.07506
607740049744206,0.122723,0.00905547,0.0570334,-0.361535,8.86839,4.06308
607740053746872,0.122113,-0.0349268,0.0698616,-0.387873,8.93783,4.1397
607740057749605,0.117837,-0.0691353,0.0753594,-0.402238,8.97135,4.14928
607740061752305,0.119058,-0.107009,0.0674181,-0.351958,8.96895,4.17562
607740065754671,0.114782,-0.168706,0.0686399,-0.311256,8.9498,4.17801
607740069757371,0.11356,-0.212689,0.0692507,-0.258582,8.92107,4.21632
607740073760071,0.108674,-0.259114,0.0600878,-0.258582,8.89473,4.19956
607740077762771,0.105008,-0.304318,0.0600878,-0.265765,8.88037,4.17562
607740081765437,0.0988997,-0.332418,0.0539791,-0.287313,8.79896,4.1421
607740085768137,0.104397,-0.33364,0.05459,-0.225062,8.72953,4.13012
607740089770803,0.100121,-0.301875,0.0472596,-0.177176,8.62418,4.06308
607740093773469,0.111117,-0.240178,0.0380966,-0.143656,8.49968,4.03675
607740097776169,0.118447,-0.194974,0.0350423,-0.153234,8.42545,4.14928
607740101778802,0.123945,-0.141217,0.0258793,-0.22985,8.39433,4.29293
607740105781468,0.132497,-0.0556963,0.0423727,-0.344776,8.38475,4.38152
607740109784168,0.147158,0.00600114,0.0497031,-0.562655,8.44461,4.44617
607740113786834,0.153878,0.0695311,0.0741377,-0.665608,8.49968,4.52997
607740117789600,0.166095,0.13245,0.0936854,-0.775745,8.54038,4.58504
607740121792533,0.182588,0.192926,0.124839,-0.828419,8.62418,4.64729
607740125795199,0.191751,0.223469,0.148663,-0.847573,8.67685,4.65208
607740129797865,0.198471,0.243017,0.173709,-0.823631,8.7391,4.56109
607740133800531,0.205801,0.246071,0.191424,-0.804476,8.80854,4.48448
607740137803231,0.203969,0.237519,0.204252,-0.723071,8.83248,4.37673
607740141808364,0.202747,0.201478,0.205474,-0.646454,8.93783,4.35519
607740145811064,0.199692,0.151387,0.214026,-0.569837,8.9905,4.30251
607740149813764,0.19114,0.114124,0.213415,-0.488432,9.02163,4.14688
607740153816430,0.18381,0.0854136,0.203641,-0.411815,9.04078,4.09182
607740157819130,0.174647,0.0634225,0.183483,-0.28013,9.02881,4.10858
607740161821796,0.163041,0.0298249,0.16027,-0.165205,9.01205,4.13491
607740165824462,0.156321,0.00294681,0.137057,-0.0766168,8.98571,4.07266
607740169827162,0.138606,-0.025153,0.107735,-0.0335198,8.9929,4.0152
607740173829828,0.119669,-0.0501985,0.0729159,0.0119714,8.99768,3.96492
607740177832494,0.108674,-0.066081,0.0460379,0.0335198,8.98332,3.95774
607740181834460,0.0909584,-0.0666918,0.0313771,0.0550683,8.93304,3.89788
607740185837460,0.0762977,-0.0666918,0.00449902,0.0143656,8.90431,3.86675
607740189840160,0.0616369,-0.0526419,-0.0113835,-0.0383084,8.88276,3.80211
607740193842860,0.0439218,-0.0422572,-0.0150487,-0.143656,8.93543,3.78535
607740197845526,0.0286502,-0.0465333,-0.0297094,-0.260976,8.95698,3.7231
607740201848226,0.00482645,-0.0593614,-0.0254334,-0.433364,8.97374,3.67042
607740205851592,-0.0232734,-0.0770765,-0.0254334,-0.612934,8.98332,3.69197
607740209854258,-0.0336581,-0.0874612,-0.0193247,-0.708705,8.98811,3.74225
607740213856991,-0.0544275,-0.0960134,-0.0156595,-0.768562,8.98332,3.79253
607740217859624,-0.0733643,-0.0831852,-0.00405309,-0.754197,8.98332,3.8045
607740221862357,-0.0935229,-0.0691353,0.0014447,-0.751802,8.98332,3.81887
607740225865057,-0.107573,-0.056918,0.0216032,-0.751802,8.96895,3.85718
607740229867723,-0.127731,-0.0581397,0.045427,-0.770957,9.00487,3.93619
607740233870423,-0.14117,-0.0673027,0.0668073,-0.893064,9.06472,4.00083
607740237873156,-0.147279,-0.0917373,0.0949071,-0.960104,9.08867,4.02717
607740241875589,-0.161329,-0.141828,0.130337,-1.01278,9.11261,4.07027
607740245878289,-0.159496,-0.1852,0.163324,-1.07264,9.13655,4.22111
607740249881022,-0.162551,-0.228571,0.18898,-1.09418,9.1605,4.31688
607740253883722,-0.158275,-0.267667,0.20975,-1.07264,9.17726,4.34321
607740257886388,-0.145446,-0.321423,0.241515,-1.01038,9.18683,4.33364
607740261886588,-0.137505,-0.36907,0.257397,-0.936161,9.15092,4.37434
607740265889254,-0.123455,-0.414274,0.269004,-0.883487,9.11261,4.40068
607740269891920,-0.108184,-0.471695,0.284275,-0.837996,9.08388,4.43659
607740273894620,-0.0898577,-0.524841,0.284275,-0.797293,9.00487,4.50363
607740277897320,-0.0758078,-0.589592,0.284275,-0.782928,8.97374,4.52757
607740281899986,-0.0495406,-0.654955,0.283664,-0.763774,8.91628,4.5563
607740285902719,-0.0220516,-0.733757,0.274501,-0.718282,8.82769,4.61616
607740289905385,-6.04757E-005,-0.794232,0.260452,-0.624906,8.75586,4.68799
607740293908085,0.0188763,-0.846767,0.25251,-0.605752,8.73431,4.69517
607740297910785,0.0506413,-0.893193,0.246402,-0.572232,8.67925,4.70954
607740301913451,0.0714108,-0.910908,0.240293,-0.545895,8.66967,4.68799
607740305916084,0.0915693,-0.886473,0.239071,-0.500403,8.65291,4.6832
607740309918750,0.122723,-0.852265,0.240293,-0.464489,8.64573,4.67362
607740313921416,0.153267,-0.783848,0.243958,-0.430969,8.65051,4.74306
607740317924116,0.182588,-0.731924,0.24518,-0.395055,8.64573,4.78616
607740321926782,0.209466,-0.673281,0.248845,-0.383084,8.64094,4.79573
607740325928782,0.244286,-0.598755,0.256176,-0.349564,8.64333,4.84122
607740329931482,0.270553,-0.549275,0.262284,-0.335198,8.65291,4.8915
607740333934115,0.29682,-0.507126,0.269004,-0.356747,8.72713,4.91784
607740337936815,0.324309,-0.4326,0.274501,-0.407027,8.79896,4.87714
607740341939515,0.350576,-0.385563,0.281832,-0.407027,8.85163,4.79813
607740345948215,0.362793,-0.344635,0.289162,-0.36393,8.91389,4.76221
607740349950915,0.378676,-0.304318,0.286108,-0.31365,8.94501,4.72151
607740353953615,0.398224,-0.253006,0.290995,-0.256187,8.96895,4.60419
607740357956248,0.406776,-0.221241,0.291606,-0.222668,8.99768,4.39349
607740361958914,0.412274,-0.202304,0.278778,-0.165205,9.00008,4.30012
607740365961614,0.41716,-0.198639,0.260452,-0.0766168,8.98811,4.2235
607740369964580,0.405554,-0.212689,0.236017,0.0215485,9.02163,4.07266
607740373967280,0.401278,-0.230404,0.217691,0.052674,9.0336,3.929
607740377969980,0.385395,-0.261558,0.190202,0.0837996,9.0743,3.77817
607740381972646,0.362793,-0.301875,0.155994,0.0933767,9.09106,3.66803
607740385975379,0.351187,-0.337916,0.1395,0.0981653,9.12458,3.50043
607740389978112,0.323698,-0.360518,0.121785,0.105348,9.1581,3.39508
607740393980778,0.287046,-0.39717,0.0967397,0.124502,9.2012,3.27297
607740397983411,0.263833,-0.426491,0.0741377,0.136474,9.26584,3.16763
607740401986144,0.232679,-0.433211,0.0594769,0.169994,9.25627,3.08861
607740405988844,0.20519,-0.436876,0.0466487,0.162811,9.25387,3.05988
607740409991544,0.164873,-0.449093,0.0246576,0.102954,9.26345,3.0934
607740413994244,0.128832,-0.45337,0.0118294,0.0837996,9.26584,3.11495
607740417996610,0.101954,-0.466198,0.00449902,0.0287313,9.27542,3.13411
607740421999310,0.0610261,-0.468641,-0.00466396,-0.052674,9.25387,3.1796
607740426002043,0.0408675,-0.466809,-0.0113835,-0.10056,9.17965,3.24903
607740430004743,0.0164329,-0.456424,-0.0150487,-0.134079,9.11979,3.33522
607740434007409,-0.0116669,-0.440541,-0.0205465,-0.143656,9.08388,3.44057
607740438010109,-0.0269385,-0.428935,-0.0290986,-0.217879,8.9929,3.50282
607740442012809,-0.0458754,-0.419161,-0.0278768,-0.272947,8.94262,3.56986
607740446015442,-0.0568709,-0.416107,-0.0327638,-0.344776,8.9067,3.67521
607740450018142,-0.0709208,-0.423437,-0.0284877,-0.392661,8.83487,3.72789
607740454020875,-0.07031,-0.433822,-0.0174921,-0.490826,8.80854,3.79253
607740458023575,-0.0764186,-0.44665,-0.0101617,-0.514769,8.77262,3.84999
607740462026241,-0.0733643,-0.477193,0.00266643,-0.579414,8.75586,3.94337
607740466022907,-0.0684774,-0.507737,0.0161055,-0.629694,8.7415,4.01999
607740470025573,-0.0629796,-0.541334,0.0338206,-0.639271,8.73431,4.08463
607740474028206,-0.0525949,-0.582262,0.0448161,-0.648848,8.71995,4.15167
607740478030906,-0.0281603,-0.620136,0.0692507,-0.598569,8.71756,4.21392
607740482033639,-0.0104452,-0.633575,0.0918528,-0.600963,8.70079,4.27618
607740486036305,0.0121568,-0.642738,0.112011,-0.56026,8.69601,4.31688
607740490038705,0.043311,-0.650068,0.126061,-0.498009,8.68643,4.39349
607740494041371,0.0634695,-0.647625,0.138279,-0.375901,8.67925,4.42462
607740498044037,0.0934019,-0.645792,0.147441,-0.292102,8.69122,4.47969
607740502046770,0.121502,-0.632964,0.163935,-0.220273,8.73431,4.52039
607740506049470,0.150823,-0.621358,0.168211,-0.158022,8.75586,4.48208
607740510052136,0.173425,-0.603642,0.17432,-0.0837996,8.75826,4.45575
607740514054802,0.189919,-0.598145,0.166378,0.0215485,8.7415,4.45575
607740518057535,0.209466,-0.59509,0.152328,0.095771,8.74868,4.44377
607740522060168,0.221073,-0.590203,0.138279,0.26337,8.77023,4.36716
607740526062801,0.229014,-0.579819,0.11079,0.385478,8.75586,4.25702
607740530065467,0.235734,-0.559049,0.0765811,0.545895,8.73431,4.14449
607740534068133,0.237566,-0.530339,0.0527574,0.687157,8.76065,4.03675
607740538071099,0.238177,-0.507126,0.027101,0.785322,8.79657,3.91464
607740542073799,0.22596,-0.491854,-0.00405309,0.869122,8.81093,3.81169
607740546076499,0.213742,-0.488189,-0.0449811,0.878699,8.84206,3.71352
607740550079199,0.208855,-0.490632,-0.063307,0.818842,8.88276,3.57226
607740554081932,0.188697,-0.485135,-0.0834656,0.725465,8.93304,3.45973
607740558084632,0.17648,-0.47475,-0.0981263,0.663214,9.02402,3.35677
607740562087332,0.156932,-0.47475,-0.109122,0.603357,9.09824,3.28255
607740566090032,0.139217,-0.477804,-0.112787,0.569837,9.10543,3.2634
607740570092698,0.125778,-0.486967,-0.115841,0.529135,9.12937,3.20354
607740574095331,0.10623,-0.480858,-0.125004,0.557866,9.08867,3.11735
607740578098031,0.0897367,-0.467419,-0.125004,0.634483,9.07191,3.05988
607740582100697,0.0714108,-0.461311,-0.136611,0.708705,9.03599,3.07904
607740586103363,0.047587,-0.466198,-0.142109,0.739831,9.00247,3.12453
607740590106063,0.0335371,-0.477193,-0.141498,0.64406,9.02402,3.15326
607740594108796,0.0188763,-0.483302,-0.137222,0.524346,9.06472,3.21072
607740598111496,0.00604818,-0.490632,-0.12195,0.442941,9.08148,3.26579
607740602114162,-0.00616913,-0.485135,-0.109122,0.378295,9.13895,3.36396
607740606116862,-0.0153321,-0.477193,-0.101792,0.375901,9.13176,3.51001
607740610119528,-0.015943,-0.466809,-0.081633,0.387873,9.13895,3.6369
607740614122194,-0.0141104,-0.458867,-0.0651396,0.378295,9.115,3.73028
607740618124860,-0.0104452,-0.457035,-0.0517006,0.335198,9.11022,3.87154
607740622127560,-0.00128221,-0.45398,-0.0388724,0.375901,9.115,3.9745
607740626130193,0.011546,-0.44665,-0.031542,0.430969,9.10303,4.04632
607740630132859,0.0170438,-0.449704,-0.0333746,0.52674,9.06951,4.10618
607740634135592,0.0310937,-0.469252,-0.0284877,0.624906,9.00247,4.10139
607740638138892,0.0365914,-0.485745,-0.0321529,0.723071,8.95219,4.1397
607740642141592,0.0530848,-0.496741,-0.0394833,0.814053,8.89234,4.08942
607740646144292,0.0518631,-0.494908,-0.0468137,0.897853,8.88276,4.01999
607740650146992,0.05675,-0.504071,-0.049868,0.936161,8.89473,3.96731
607740654149658,0.05675,-0.512013,-0.0462028,0.943344,8.88515,3.89549
607740658152391,0.0530848,-0.514456,-0.0468137,0.893064,8.93543,3.76141
607740662155757,0.0427001,-0.506515,-0.0394833,0.864333,8.9929,3.68958
607740666158423,0.0335371,-0.4888,-0.0297094,0.866727,9.02881,3.64648
607740670161089,0.0194872,-0.467419,-0.0205465,0.806871,9.09106,3.57465
607740674163755,0.00849164,-0.4326,-0.00283136,0.794899,9.14134,3.54592
607740678166421,-0.00616913,-0.402668,0.0112185,0.766168,9.1605,3.55071
607740682169121,-0.0196082,-0.363572,0.027101,0.773351,9.21556,3.55071
607740686171821,-0.0373233,-0.342803,0.0325988,0.747014,9.2419,3.56508
607740690174521,-0.0470971,-0.315925,0.0344314,0.770957,9.24669,3.60099
607740694177221,-0.0568709,-0.285382,0.0484813,0.845179,9.25866,3.58902
607740698179921,-0.0721426,-0.240178,0.0423727,0.967287,9.27781,3.58662
607740702182621,-0.074586,-0.216965,0.0301554,1.11094,9.25627,3.60817
607740706185321,-0.0868033,-0.19925,0.0124403,1.25939,9.21556,3.61296
607740710188021,-0.0947446,-0.177869,-0.00894001,1.34798,9.17486,3.5962
607740714190654,-0.0990206,-0.157711,-0.0327638,1.39347,9.12458,3.56029
607740718193320,-0.102686,-0.13633,-0.0517006,1.45332,9.12219,3.55071
607740722196720,-0.108794,-0.132665,-0.0712483,1.46051,9.14852,3.54832
607740726199386,-0.111238,-0.140607,-0.0920177,1.46769,9.14613,3.56986
607740730202086,-0.108794,-0.152213,-0.0987372,1.43896,9.16289,3.58423
607740734204786,-0.110627,-0.180313,-0.109733,1.39107,9.19402,3.62254
607740738207452,-0.106962,-0.223684,-0.115231,1.32882,9.18923,3.68479
607740742210118,-0.0990206,-0.243843,-0.120117,1.26657,9.19162,3.71113
607740746212784,-0.0935229,-0.25606,-0.11462,1.26897,9.17007,3.74704
607740750215484,-0.0758078,-0.268277,-0.117674,1.26657,9.14374,3.8045
607740754218117,-0.0654231,-0.275608,-0.122561,1.23545,9.05754,3.9314
607740758220150,-0.0464862,-0.278051,-0.117063,1.23066,8.98571,3.97689
607740762222850,-0.029382,-0.269499,-0.114009,1.23784,8.96177,4.02956
607740766225550,-0.00800172,-0.252395,-0.115231,1.21869,8.9091,4.12773
607740770228250,0.0170438,-0.239567,-0.106068,1.16601,8.91149,4.16843
607740774230983,0.0353697,-0.235291,-0.0975155,1.09418,8.88994,4.21153
607740778233616,0.0640804,-0.23468,-0.0926285,1.07264,8.87797,4.27378
607740782235582,0.0781303,-0.237123,-0.081633,1.06066,8.86839,4.29533
607740786238248,0.100121,-0.240178,-0.0743026,1.06066,8.83966,4.28096
607740790240914,0.117226,-0.266445,-0.07247,1.1301,8.85642,4.2642
607740794243580,0.131886,-0.281716,-0.0730809,1.21869,8.89234,4.15646
607740798246280,0.132497,-0.298821,-0.0718591,1.26897,8.92107,4.01041
607740802249046,0.138606,-0.324477,-0.0730809,1.33601,8.92107,3.90027
607740806251746,0.131886,-0.374568,-0.085909,1.41502,8.9091,3.79014
607740810255146,0.12761,-0.403279,-0.0944611,1.51079,8.91867,3.61775
607740814257846,0.122723,-0.424659,-0.0962937,1.53473,8.96416,3.45015
607740818260479,0.108674,-0.416718,-0.0993481,1.55867,8.9905,3.30889
607740822263179,0.100732,-0.402668,-0.103624,1.61135,9.01923,3.21072
607740826265845,0.0866824,-0.392283,-0.101181,1.64726,9.04318,3.21072
607740830268511,0.0781303,-0.376401,-0.0938503,1.58262,9.07909,3.23945
607740834271244,0.0653021,-0.355631,-0.0865199,1.53712,9.14374,3.25382
607740838273977,0.05675,-0.332418,-0.0736917,1.4629,9.17247,3.28973
607740842275910,0.047587,-0.306762,-0.0639179,1.47487,9.18444,3.32565
607740846278610,0.0408675,-0.271332,-0.0608636,1.48924,9.16768,3.38311
607740850281310,0.0372023,-0.259725,-0.0620853,1.52036,9.09346,3.41902
607740854283943,0.0304828,-0.244454,-0.0565875,1.53952,9.08627,3.46212
607740858286676,0.0323154,-0.240788,-0.0602527,1.52755,9.04557,3.47888
607740862289342,0.0292611,-0.255449,-0.0584201,1.58022,8.9929,3.45973
607740866292042,0.0280393,-0.273164,-0.0578092,1.64247,8.95938,3.46452
607740870294708,0.0323154,-0.300042,-0.0602527,1.66163,8.93543,3.46212
607740874297408,0.0237633,-0.338527,-0.0565875,1.62571,8.97853,3.431
607740878300108,0.0255959,-0.36907,-0.0431485,1.53473,9.00247,3.37593
607740882302774,0.0231524,-0.403889,-0.0419267,1.53952,8.98811,3.3472
607740886305440,0.0188763,-0.442985,-0.0358181,1.5467,8.97135,3.35198
607740890308106,0.0200981,-0.465587,-0.0248225,1.57064,8.94262,3.41902
607740894310772,0.0121568,-0.486356,-0.0126052,1.55388,8.92346,3.45973
607740898313505,0.0139894,-0.50346,-0.00466396,1.56346,8.9067,3.51001
607740902316205,0.0127677,-0.502239,0.00877508,1.55628,8.88515,3.5531
607740906318905,0.00604818,-0.49613,0.0203815,1.52036,8.866,3.59381
607740910321605,0.00665904,-0.492465,0.0313771,1.49882,8.88037,3.64648
607740914324338,-0.0031148,-0.479026,0.0435944,1.48924,8.89234,3.69197
607740918326971,-0.00922345,-0.473528,0.0521465,1.5036,8.92586,3.67761
607740922329271,-0.020219,-0.471085,0.0564226,1.54191,8.95219,3.61536
607740926331937,-0.0275494,-0.463143,0.0631421,1.62811,8.95698,3.48846
607740930333903,-0.0513732,-0.455202,0.0594769,1.76219,8.95938,3.35917
607740934336603,-0.0672557,-0.461922,0.0558117,1.86993,8.9474,3.18439
607740938339336,-0.0959663,-0.480248,0.0466487,1.92739,8.94501,3.0527
607740942342002,-0.125288,-0.528506,0.0405401,1.92979,8.95938,2.96651
607740946344668,-0.14789,-0.590203,0.0387075,1.89866,8.98811,2.88989
607740950347368,-0.170492,-0.635407,0.0411509,1.83641,8.9905,2.85398
607740954350034,-0.194926,-0.66534,0.0380966,1.85796,9.04078,2.8013
607740958352667,-0.221805,-0.683666,0.0387075,1.90345,9.05754,2.77975
607740962355400,-0.238909,-0.686109,0.0332097,1.95612,9.03599,2.82046
607740966358066,-0.257235,-0.675114,0.0234358,1.99683,8.9905,2.89468
607740970360732,-0.266398,-0.645792,0.0173272,2.09738,8.91867,3.02636
607740974363498,-0.267619,-0.604864,0.0161055,2.14048,8.89473,3.23467
607740978366198,-0.265787,-0.544388,0.0161055,2.14288,8.87797,3.3879
607740982368898,-0.248072,-0.455813,0.0112185,2.13569,8.83487,3.56508
607740986371598,-0.2328,-0.385563,0.00633162,2.11893,8.79657,3.78056
607740990374331,-0.208976,-0.318979,0.00510989,2.13569,8.78459,3.95055
607740994376997,-0.185764,-0.256671,-0.000387899,2.13569,8.76065,4.09182
607740998379697,-0.141781,-0.194974,0.00572075,2.16682,8.77262,4.22829
607741002382430,-0.121012,-0.152824,0.00449902,2.14766,8.7822,4.27857
607741006385130,-0.0923011,-0.129,0.00877508,2.10217,8.79417,4.24744
607741010390263,-0.0580927,-0.12167,0.0179381,2.03034,8.87079,4.23068
607741014393463,-0.0379341,-0.132054,0.0240467,1.94894,8.93304,4.16125
607741018396129,-0.0208299,-0.154656,0.0301554,1.9226,8.95459,4.06548
607741022398829,-0.00800172,-0.180313,0.0338206,1.93457,8.9498,3.92661
607741026401529,0.00849164,-0.215132,0.0338206,2.0064,8.94262,3.77577
607741030404229,0.00849164,-0.241399,0.0252684,2.10457,8.89952,3.61057
607741034406895,0.0121568,-0.273775,0.0209924,2.1764,8.866,3.5124
607741038409628,0.00788077,-0.313481,0.0148837,2.24583,8.8229,3.42381
607741042412628,0.00177212,-0.354409,0.00266643,2.32005,8.81093,3.32086
607741046415328,-0.00250394,-0.388007,-0.00832915,2.344,8.81811,3.27537
607741050418028,-0.0147212,-0.409998,-0.0126052,2.37273,8.81333,3.2203
607741054420728,-0.0263277,-0.431989,-0.0242116,2.36794,8.79178,3.16763
607741058423394,-0.0257168,-0.447261,-0.0266551,2.344,8.76544,3.17241
607741062426060,-0.0354907,-0.479637,-0.0413159,2.28174,8.74629,3.21551
607741066428793,-0.0446536,-0.530949,-0.0382615,2.23865,8.73431,3.28255
607741070431459,-0.0562601,-0.588371,-0.0388724,2.10696,8.75826,3.34241
607741074434159,-0.0617579,-0.648236,-0.0248225,1.96091,8.82051,3.33762
607741078436892,-0.0715317,-0.750861,-0.000998765,1.78852,8.85163,3.36156
607741082439558,-0.0782512,-0.80706,0.0222141,1.62092,8.87318,3.32325
